,Unnamed: 0,TEST,bug_ID,project,time_budget,faulty_class,sum_detected,count_detected,FP,FP_genric,LOC,LOC_P,Random
211,2964,org.apache.commons.lang.SerializationException,45,Lang,60,0.0,0,10,0.105,0.068,17,0.00758589915216,0.31036643063
212,9554,org.apache.commons.lang.SerializationException,54,Lang,60,0.0,0,10,0.105,0.068,17,0.00758589915216,0.372331283518
213,7228,org.apache.commons.lang.SerializationException,44,Lang,60,0.0,0,10,0.105,0.068,17,0.00758589915216,0.627059248611
214,6637,org.apache.commons.lang.SerializationException,51,Lang,60,0.0,0,10,0.105,0.068,17,0.00758589915216,0.849959266723
215,4637,org.apache.commons.lang.SerializationException,62,Lang,60,0.0,0,10,0.105,0.068,17,0.00758589915216,0.412554462691
216,14224,org.apache.commons.lang.SerializationException,57,Lang,60,0.0,0,10,0.105,0.068,17,0.00758589915216,0.94424896293
217,16592,org.apache.commons.lang.SerializationException,40,Lang,60,0.0,0,6,0.105,0.068,16,0.00713966979027,0.197447582806
218,6129,org.apache.commons.lang.SerializationException,41,Lang,60,0.0,0,6,0.105,0.068,16,0.00713966979027,0.585925555884
219,10212,org.apache.commons.lang.SerializationUtils,41,Lang,60,0.0,0,6,0.183,0.1125,69,0.0307898259705,0.00532736335302
220,6638,org.apache.commons.lang.SerializationUtils,51,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.775443586219
221,1777,org.apache.commons.lang.SerializationUtils,44,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.372318070257
222,1620,org.apache.commons.lang.SerializationUtils,52,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.957498902617
223,11988,org.apache.commons.lang.SerializationUtils,42,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.519189039253
224,2691,org.apache.commons.lang.SerializationUtils,62,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.251395989126
225,16227,org.apache.commons.lang.SerializationUtils,46,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.257099385485
226,1988,org.apache.commons.lang.SerializationUtils,40,Lang,60,0.0,0,6,0.183,0.1125,69,0.0307898259705,0.921469001501
227,2584,org.apache.commons.lang.SerializationUtils,54,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.524680465125
228,8376,org.apache.commons.lang.SerializationUtils,45,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.555723167006
229,6716,org.apache.commons.lang.SerializationUtils,57,Lang,60,0.0,0,10,0.183,0.1125,69,0.0307898259705,0.748469241997
230,6035,org.apache.commons.lang.StringEscapeUtils,45,Lang,60,0.0,0,10,0.404,0.2395,354,0.15796519411,0.460332594714
231,8789,org.apache.commons.lang.StringEscapeUtils,44,Lang,60,0.0,0,10,0.404,0.2395,349,0.1557340473,0.514190204866
232,6649,org.apache.commons.lang.StringEscapeUtils,51,Lang,60,0.0,0,9,0.404,0.2395,286,0.127621597501,0.223379624972
233,17567,org.apache.commons.lang.StringEscapeUtils,62,Lang,60,0.0,0,10,0.404,0.2395,282,0.125836680054,0.060650400089
234,5902,org.apache.commons.lang.StringEscapeUtils,40,Lang,60,0.0,0,6,0.404,0.2395,71,0.0316822846943,0.430269960626
235,561,org.apache.commons.lang.StringEscapeUtils,57,Lang,60,0.0,0,10,0.404,0.2395,282,0.125836680054,0.897877831236
236,7550,org.apache.commons.lang.StringEscapeUtils,42,Lang,60,0.0,0,10,0.404,0.2395,349,0.1557340473,0.0861354187891
237,731,org.apache.commons.lang.StringEscapeUtils,52,Lang,60,1.0,12,12,0.404,0.2395,286,0.127621597501,0.926370970765
238,1027,org.apache.commons.lang.StringEscapeUtils,54,Lang,60,0.0,0,10,0.404,0.2395,282,0.125836680054,0.0570561087216
239,10179,org.apache.commons.lang.StringEscapeUtils,41,Lang,60,0.0,0,6,0.404,0.2395,71,0.0316822846943,0.604727083486
240,647,org.apache.commons.lang.StringEscapeUtils,46,Lang,60,1.0,8,12,0.404,0.2395,354,0.15796519411,0.218800873487
241,2611,org.apache.commons.lang.StringUtils,54,Lang,60,0.0,0,7,0.093,0.221,1564,0.697902721999,0.333808128858
242,7235,org.apache.commons.lang.StringUtils,44,Lang,60,0.0,0,5,0.093,0.221,1866,0.83266398929,0.470083140273
243,2320,org.apache.commons.lang.StringUtils,51,Lang,60,0.0,0,9,0.093,0.221,1613,0.719767960732,0.734972863089
244,10190,org.apache.commons.lang.StringUtils,41,Lang,60,0.0,0,6,0.093,0.221,1790,0.798750557787,0.233106167732
245,1382,org.apache.commons.lang.StringUtils,45,Lang,60,0.0,0,9,0.093,0.221,1854,0.827309236948,0.605518221574
246,6750,org.apache.commons.lang.StringUtils,57,Lang,60,0.0,0,8,0.093,0.221,1533,0.68406961178,0.858976958245
247,6406,org.apache.commons.lang.StringUtils,46,Lang,60,0.0,0,6,0.093,0.221,1841,0.821508255243,0.0468137926355
248,1600,org.apache.commons.lang.StringUtils,42,Lang,60,0.0,0,7,0.093,0.221,1866,0.83266398929,0.373449125073
249,87,org.apache.commons.lang.StringUtils,52,Lang,60,0.0,0,8,0.093,0.221,1613,0.719767960732,0.780137924156
250,486,org.apache.commons.lang.StringUtils,40,Lang,60,1.0,0,8,0.093,0.221,1805,0.805443998215,0.691884428689
251,17583,org.apache.commons.lang.StringUtils,62,Lang,60,0.0,0,4,0.093,0.221,1533,0.68406961178,0.44328827388
252,1386,org.apache.commons.lang.SystemUtils,45,Lang,60,0.0,0,10,0.083,0.2615,181,0.0807675145025,0.470514902369
253,2694,org.apache.commons.lang.SystemUtils,62,Lang,60,0.0,0,10,0.083,0.2615,180,0.0803212851406,0.371827232036
254,5904,org.apache.commons.lang.SystemUtils,40,Lang,60,0.0,0,6,0.083,0.2615,178,0.0794288264168,0.386412926282
255,8809,org.apache.commons.lang.SystemUtils,44,Lang,60,0.0,0,10,0.083,0.2615,181,0.0807675145025,0.862144940493
256,6147,org.apache.commons.lang.SystemUtils,41,Lang,60,0.0,0,6,0.083,0.2615,178,0.0794288264168,0.568769531311
257,6641,org.apache.commons.lang.SystemUtils,51,Lang,60,0.0,0,9,0.083,0.2615,180,0.0803212851406,0.760558939673
258,2462,org.apache.commons.lang.SystemUtils,57,Lang,60,0.0,0,10,0.083,0.2615,180,0.0803212851406,0.519224519337
259,16258,org.apache.commons.lang.SystemUtils,46,Lang,60,0.0,0,10,0.083,0.2615,181,0.0807675145025,0.143586359099
260,11991,org.apache.commons.lang.SystemUtils,42,Lang,60,0.0,0,10,0.083,0.2615,181,0.0807675145025,0.937975840014
261,9199,org.apache.commons.lang.SystemUtils,52,Lang,60,0.0,0,10,0.083,0.2615,180,0.0803212851406,0.585127961086
262,5287,org.apache.commons.lang.SystemUtils,54,Lang,60,0.0,0,10,0.083,0.2615,180,0.0803212851406,0.142515595918
263,2229,org.apache.commons.lang.UnhandledException,46,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.438032058637
264,6630,org.apache.commons.lang.UnhandledException,51,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.626651038337
265,568,org.apache.commons.lang.UnhandledException,57,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.525956837049
266,4008,org.apache.commons.lang.UnhandledException,44,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.369084995182
267,1593,org.apache.commons.lang.UnhandledException,42,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.211561466041
268,7004,org.apache.commons.lang.UnhandledException,52,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.475730720423
269,6044,org.apache.commons.lang.UnhandledException,45,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.401007620341
270,9576,org.apache.commons.lang.UnhandledException,54,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.825542488506
271,4085,org.apache.commons.lang.UnhandledException,62,Lang,60,0.0,0,10,0.071,0.051,11,0.00490852298081,0.840107809659
272,17569,org.apache.commons.lang.Validate,62,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.812070488803
273,2640,org.apache.commons.lang.Validate,41,Lang,60,0.0,0,6,0.075,0.284,127,0.0566711289603,0.053644599493
274,417,org.apache.commons.lang.Validate,46,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.323141650711
275,1342,org.apache.commons.lang.Validate,45,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.798227843941
276,6651,org.apache.commons.lang.Validate,51,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.643102774904
277,2445,org.apache.commons.lang.Validate,57,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.227832935038
278,11944,org.apache.commons.lang.Validate,42,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.160322617603
279,99,org.apache.commons.lang.Validate,52,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.619506637644
280,8791,org.apache.commons.lang.Validate,44,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.98165129337
281,5907,org.apache.commons.lang.Validate,40,Lang,60,0.0,0,6,0.075,0.284,137,0.0611334225792,0.546669559407
282,9541,org.apache.commons.lang.Validate,54,Lang,60,0.0,0,10,0.075,0.284,137,0.0611334225792,0.624136201767
283,1199,org.apache.commons.lang.WordUtils,52,Lang,60,0.0,0,10,0.264,0.1695,180,0.0803212851406,0.00844476767433
284,2428,org.apache.commons.lang.WordUtils,57,Lang,60,0.0,0,10,0.264,0.1695,180,0.0803212851406,0.932630980288
285,1011,org.apache.commons.lang.WordUtils,54,Lang,60,0.0,0,10,0.264,0.1695,180,0.0803212851406,0.885495745303
286,4010,org.apache.commons.lang.WordUtils,44,Lang,60,0.0,0,10,0.264,0.1695,212,0.0946006247211,0.180732831366
287,17606,org.apache.commons.lang.WordUtils,62,Lang,60,0.0,0,10,0.264,0.1695,180,0.0803212851406,0.32562292147
288,6660,org.apache.commons.lang.WordUtils,51,Lang,60,0.0,0,10,0.264,0.1695,180,0.0803212851406,0.172206326252
289,8398,org.apache.commons.lang.WordUtils,45,Lang,60,1.0,11,12,0.264,0.1695,212,0.0946006247211,0.495916342147
290,6773,org.apache.commons.lang.WordUtils,42,Lang,60,0.0,0,10,0.264,0.1695,212,0.0946006247211,0.0606017381542
291,10211,org.apache.commons.lang.WordUtils,41,Lang,60,0.0,0,6,0.264,0.1695,212,0.0946006247211,0.268482901988
292,16249,org.apache.commons.lang.WordUtils,46,Lang,60,0.0,0,10,0.264,0.1695,209,0.0932619366354,0.352281967557
293,1987,org.apache.commons.lang.WordUtils,40,Lang,60,0.0,0,6,0.264,0.1695,212,0.0946006247211,0.325376590205
294,2522,org.apache.commons.lang.builder.CompareToBuilder,48,Lang,60,0.0,0,10,0.389,0.233,421,0.187862561357,0.789708076861
295,3309,org.apache.commons.lang.builder.EqualsBuilder,48,Lang,60,1.0,2,12,0.075,0.257,377,0.168228469433,0.732664984904
296,3314,org.apache.commons.lang.builder.HashCodeBuilder,48,Lang,60,0.0,0,10,0.465,0.27,277,0.123605533244,0.968772440186
297,3304,org.apache.commons.lang.builder.ReflectionToStringBuilder,48,Lang,60,0.0,0,10,0.076,0.229,169,0.0754127621598,0.542243601642
298,2350,org.apache.commons.lang.builder.StandardToStringStyle,48,Lang,60,0.0,0,10,0.3,0.1875,133,0.0593485051316,0.0742437078076
299,2519,org.apache.commons.lang.builder.ToStringBuilder,48,Lang,60,0.0,0,10,0.077,0.2865,269,0.120035698349,0.517567610085
300,3305,org.apache.commons.lang.builder.ToStringStyle,48,Lang,60,0.0,0,10,0.482,0.2845,792,0.353413654618,0.605286409815
301,7453,org.apache.commons.lang.enums.Enum,64,Lang,60,0.0,0,10,0.075,0.2175,175,0.0780901383311,0.156396572275
302,2728,org.apache.commons.lang.enums.EnumUtils,64,Lang,60,0.0,0,10,0.036,0.0245,24,0.0107095046854,0.0479692167328
303,2730,org.apache.commons.lang.enums.ValuedEnum,64,Lang,60,1.0,0,12,0.083,0.063,61,0.0272199910754,0.514707160882
304,16925,org.apache.commons.lang.math.DoubleRange,49,Lang,60,0.0,0,10,0.065,0.135,171,0.0763052208835,0.84464616494
305,4048,org.apache.commons.lang.math.DoubleRange,58,Lang,60,0.0,0,10,0.065,0.135,171,0.0763052208835,0.931035201224
306,3017,org.apache.commons.lang.math.FloatRange,49,Lang,60,0.0,0,10,0.202,0.132,169,0.0754127621598,0.295708032545
307,1091,org.apache.commons.lang.math.FloatRange,58,Lang,60,0.0,0,10,0.202,0.132,169,0.0754127621598,0.972330481408
308,7289,org.apache.commons.lang.math.Fraction,49,Lang,60,1.0,12,12,0.076,0.2675,431,0.192324854975,0.615947651175
309,4630,org.apache.commons.lang.math.Fraction,58,Lang,60,0.0,0,10,0.076,0.2675,426,0.190093708166,0.629805846408
310,1186,org.apache.commons.lang.math.IntRange,49,Lang,60,0.0,0,10,0.243,0.15,163,0.0727353859884,0.936143091081
311,4049,org.apache.commons.lang.math.IntRange,58,Lang,60,0.0,0,10,0.243,0.15,156,0.0696117804552,0.443670563659
312,5989,org.apache.commons.lang.math.JVMRandom,58,Lang,60,0.0,0,10,0.037,0.0745,51,0.0227576974565,0.201300691876
313,16927,org.apache.commons.lang.math.JVMRandom,49,Lang,60,0.0,0,10,0.037,0.0745,51,0.0227576974565,0.776032825192
314,5328,org.apache.commons.lang.math.LongRange,49,Lang,60,0.0,0,10,0.059,0.15,163,0.0727353859884,0.762713723209
315,1086,org.apache.commons.lang.math.LongRange,58,Lang,60,0.0,0,10,0.059,0.15,156,0.0696117804552,0.605352361814
316,4617,org.apache.commons.lang.math.NumberRange,58,Lang,60,0.0,0,10,0.19,0.117,104,0.0464078536368,0.649236809415
317,7292,org.apache.commons.lang.math.NumberRange,49,Lang,60,0.0,0,10,0.19,0.117,104,0.0464078536368,0.564940745655
318,7293,org.apache.commons.lang.math.NumberUtils,49,Lang,60,0.0,0,10,0.462,0.2725,633,0.282463186078,0.762647595888
319,4046,org.apache.commons.lang.math.NumberUtils,58,Lang,60,1.0,5,12,0.462,0.2725,735,0.327978580991,0.303001880764
320,3011,org.apache.commons.lang.math.RandomUtils,49,Lang,60,0.0,0,10,0.037,0.0535,41,0.0182954038376,0.184080787771
321,12710,org.apache.commons.lang.math.RandomUtils,58,Lang,60,0.0,0,10,0.037,0.0535,41,0.0182954038376,0.092461437393
322,16921,org.apache.commons.lang.math.Range,49,Lang,60,0.0,0,9,0.2,0.136,115,0.0513163766176,0.603741673151
323,5995,org.apache.commons.lang.math.Range,58,Lang,60,0.0,0,10,0.2,0.136,115,0.0513163766176,0.240666898418
324,5878,org.apache.commons.lang.text.ChoiceMetaFormat,47,Lang,60,0.0,0,10,0.0,0.0,23,0.0102632753235,0.354800140004
325,2629,org.apache.commons.lang.text.CompositeFormat,59,Lang,60,0.0,0,10,0.037,0.0785,29,0.0129406514949,0.0890233067942
326,1650,org.apache.commons.lang.text.CompositeFormat,47,Lang,60,0.0,0,10,0.037,0.0785,30,0.0133868808568,0.149225765564
327,5509,org.apache.commons.lang.text.CompositeFormat,60,Lang,60,0.0,0,10,0.037,0.0785,29,0.0129406514949,0.413600735928
328,12,org.apache.commons.lang.text.CompositeFormat,61,Lang,60,0.0,0,10,0.037,0.0785,29,0.0129406514949,0.761256539759
329,1162,org.apache.commons.lang.text.CompositeFormat,43,Lang,60,0.0,0,10,0.037,0.0785,30,0.0133868808568,0.264714060531
330,1664,org.apache.commons.lang.text.DateMetaFormat,47,Lang,60,0.0,0,10,0.0,0.0,15,0.00669344042838,0.134432474447
331,6186,org.apache.commons.lang.text.DateMetaFormatSupport,47,Lang,60,0.0,0,10,0.002,0.002,126,0.0562248995984,0.672169366713
332,5187,org.apache.commons.lang.text.DefaultMetaFormatFactory,47,Lang,60,0.0,0,10,0.0,0.0,61,0.0272199910754,0.42241539387
333,858,org.apache.commons.lang.text.ExtendedMessageFormat,43,Lang,60,1.0,4,12,0.358,0.358,275,0.12271307452,0.944271949019
334,7513,org.apache.commons.lang.text.ExtendedMessageFormat,47,Lang,60,0.0,0,9,0.358,0.358,231,0.103078982597,0.54433627543
335,15906,org.apache.commons.lang.text.FormatFactory,43,Lang,60,0.0,0,6,0.011,0.011,6,0.00267737617135,0.778661346574
336,1658,org.apache.commons.lang.text.MetaFormatSupport,47,Lang,60,0.0,0,10,0.0,0.0,47,0.0209727800089,0.695045160624
337,6191,org.apache.commons.lang.text.MultiFormat,47,Lang,60,0.0,0,10,0.0,0.0,67,0.0298973672468,0.814674796702
338,1663,org.apache.commons.lang.text.NameKeyedMetaFormat,47,Lang,60,0.0,0,10,0.0,0.0,80,0.0356983489514,0.888294082667
339,5195,org.apache.commons.lang.text.NumberMetaFormat,47,Lang,60,0.0,0,10,0.0,0.0,100,0.0446229361892,0.682795435423
340,7492,org.apache.commons.lang.text.StrBuilder,47,Lang,60,1.0,9,10,0.475,0.282,1204,0.537260151718,0.321750916428
341,2338,org.apache.commons.lang.text.StrBuilder,61,Lang,60,1.0,2,9,0.475,0.282,1104,0.492637215529,0.541588288053
342,2585,org.apache.commons.lang.text.StrBuilder,59,Lang,60,1.0,3,8,0.475,0.282,1104,0.492637215529,0.509107627412
343,6195,org.apache.commons.lang.text.StrBuilder,43,Lang,60,0.0,0,9,0.475,0.282,1204,0.537260151718,0.306061458559
344,2555,org.apache.commons.lang.text.StrBuilder,60,Lang,60,1.0,0,8,0.475,0.282,1104,0.492637215529,0.948118101063
345,17762,org.apache.commons.lang.text.StrLookup,59,Lang,60,0.0,0,10,0.036,0.034,45,0.0200803212851,0.238329526219
346,6121,org.apache.commons.lang.text.StrLookup,60,Lang,60,0.0,0,10,0.036,0.034,45,0.0200803212851,0.839442375913
347,531,org.apache.commons.lang.text.StrLookup,61,Lang,60,0.0,0,10,0.036,0.034,45,0.0200803212851,0.655452890202
348,7505,org.apache.commons.lang.text.StrLookup,47,Lang,60,0.0,0,10,0.036,0.034,45,0.0200803212851,0.10566742336
349,1158,org.apache.commons.lang.text.StrLookup,43,Lang,60,0.0,0,10,0.036,0.034,45,0.0200803212851,0.698145235728
350,15907,org.apache.commons.lang.text.StrMatcher,43,Lang,60,0.0,0,10,0.061,0.141,130,0.058009817046,0.886285605822
351,16,org.apache.commons.lang.text.StrMatcher,61,Lang,60,0.0,0,10,0.061,0.141,127,0.0566711289603,0.161736199706
352,6163,org.apache.commons.lang.text.StrMatcher,47,Lang,60,0.0,0,10,0.061,0.141,130,0.058009817046,0.118402112403
353,17758,org.apache.commons.lang.text.StrMatcher,59,Lang,60,0.0,0,10,0.061,0.141,127,0.0566711289603,0.583893529396
354,5501,org.apache.commons.lang.text.StrMatcher,60,Lang,60,0.0,0,10,0.061,0.141,127,0.0566711289603,0.734556328177
355,5856,org.apache.commons.lang.text.StrSubstitutor,47,Lang,60,0.0,0,10,0.075,0.106,290,0.129406514949,0.415883285128
356,13,org.apache.commons.lang.text.StrSubstitutor,61,Lang,60,0.0,0,10,0.075,0.106,290,0.129406514949,0.812723708764
357,303,org.apache.commons.lang.text.StrSubstitutor,43,Lang,60,0.0,0,10,0.075,0.106,290,0.129406514949,0.782719436708
358,16728,org.apache.commons.lang.text.StrSubstitutor,59,Lang,60,0.0,0,10,0.075,0.106,290,0.129406514949,0.141763960417
359,2563,org.apache.commons.lang.text.StrSubstitutor,60,Lang,60,0.0,0,10,0.075,0.106,290,0.129406514949,0.385526722797
360,5865,org.apache.commons.lang.text.StrTokenizer,47,Lang,60,0.0,0,10,0.077,0.2045,421,0.187862561357,0.883699681119
361,312,org.apache.commons.lang.text.StrTokenizer,43,Lang,60,0.0,0,10,0.077,0.2045,421,0.187862561357,0.0365860247732
362,16725,org.apache.commons.lang.text.StrTokenizer,59,Lang,60,0.0,0,10,0.077,0.2045,422,0.188308790718,0.150103505864
363,526,org.apache.commons.lang.text.StrTokenizer,61,Lang,60,0.0,0,10,0.077,0.2045,422,0.188308790718,0.680490368018
364,2559,org.apache.commons.lang.text.StrTokenizer,60,Lang,60,0.0,0,10,0.077,0.2045,422,0.188308790718,0.541290853877
365,6174,org.apache.commons.lang.text.TimeMetaFormat,47,Lang,60,0.0,0,10,0.0,0.0,28,0.012494422133,0.0600212426438
366,5520,org.apache.commons.lang.time.DateFormatUtils,53,Lang,60,0.0,0,10,0.27,0.1575,64,0.0285586791611,0.437269921119
367,4774,org.apache.commons.lang.time.DateFormatUtils,50,Lang,60,0.0,0,12,0.27,0.1575,64,0.0285586791611,0.576093035688
368,3114,org.apache.commons.lang.time.DateFormatUtils,56,Lang,60,0.0,0,10,0.27,0.1575,64,0.0285586791611,0.19113639976
369,10310,org.apache.commons.lang.time.DateFormatUtils,55,Lang,60,0.0,0,10,0.27,0.1575,64,0.0285586791611,0.177384821459
370,1147,org.apache.commons.lang.time.DateFormatUtils,63,Lang,60,0.0,0,10,0.27,0.1575,64,0.0285586791611,0.192246604172
371,1443,org.apache.commons.lang.time.DateFormatUtils,65,Lang,60,0.0,0,6,0.27,0.1575,64,0.0285586791611,0.440327023247
372,10311,org.apache.commons.lang.time.DateUtils,55,Lang,60,0.0,0,10,0.077,0.248,390,0.174029451138,0.371640802612
373,3462,org.apache.commons.lang.time.DateUtils,63,Lang,60,0.0,0,10,0.077,0.248,390,0.174029451138,0.243901361041
374,4112,org.apache.commons.lang.time.DateUtils,50,Lang,60,0.0,0,12,0.077,0.248,390,0.174029451138,0.91640766802
375,1444,org.apache.commons.lang.time.DateUtils,65,Lang,60,1.0,6,8,0.077,0.248,390,0.174029451138,0.988260359996
376,1075,org.apache.commons.lang.time.DateUtils,53,Lang,60,1.0,0,12,0.077,0.248,390,0.174029451138,0.731065076343
377,1594,org.apache.commons.lang.time.DateUtils,56,Lang,60,0.0,0,10,0.077,0.248,390,0.174029451138,0.94303659598
378,6211,org.apache.commons.lang.time.DurationFormatUtils,53,Lang,60,0.0,0,9,0.403,0.2395,364,0.162427487729,0.519406760131
379,1590,org.apache.commons.lang.time.DurationFormatUtils,50,Lang,60,0.0,0,12,0.403,0.2395,364,0.162427487729,0.868609855999
380,1580,org.apache.commons.lang.time.DurationFormatUtils,55,Lang,60,0.0,0,10,0.403,0.2395,364,0.162427487729,0.441242091666
381,1440,org.apache.commons.lang.time.DurationFormatUtils,65,Lang,60,0.0,0,6,0.403,0.2395,360,0.160642570281,0.919217637145
382,1595,org.apache.commons.lang.time.DurationFormatUtils,56,Lang,60,0.0,0,10,0.403,0.2395,365,0.162873717091,0.00160288089536
383,5878,org.apache.commons.lang.time.DurationFormatUtils,63,Lang,60,1.0,2,12,0.403,0.2395,343,0.153056671129,0.65956615831
384,4115,org.apache.commons.lang.time.FastDateFormat,50,Lang,60,1.0,0,14,0.086,0.278,822,0.366800535475,0.878666532565
385,5519,org.apache.commons.lang.time.FastDateFormat,53,Lang,60,0.0,0,10,0.086,0.278,826,0.368585452923,0.480355157224
386,1597,org.apache.commons.lang.time.FastDateFormat,56,Lang,60,1.0,0,12,0.086,0.278,826,0.368585452923,0.888798501343
387,6110,org.apache.commons.lang.time.FastDateFormat,55,Lang,60,0.0,0,10,0.086,0.278,826,0.368585452923,0.897335253613
388,1146,org.apache.commons.lang.time.FastDateFormat,63,Lang,60,0.0,0,10,0.086,0.278,820,0.365908076751,0.129018296508
389,6514,org.apache.commons.lang.time.FastDateFormat,65,Lang,60,0.0,0,6,0.086,0.278,819,0.36546184739,0.299783534853
390,3464,org.apache.commons.lang.time.StopWatch,63,Lang,60,0.0,0,10,0.045,0.2445,93,0.041499330656,0.475736029226
391,2507,org.apache.commons.lang.time.StopWatch,53,Lang,60,0.0,0,10,0.045,0.2445,95,0.0423917893797,0.954773043976
392,1336,org.apache.commons.lang.time.StopWatch,50,Lang,60,0.0,0,12,0.045,0.2445,99,0.0441767068273,0.343327076756
393,10313,org.apache.commons.lang.time.StopWatch,55,Lang,60,1.0,0,12,0.045,0.2445,95,0.0423917893797,0.665289137466
394,6513,org.apache.commons.lang.time.StopWatch,65,Lang,60,0.0,0,6,0.045,0.2445,93,0.041499330656,0.341320554939
395,2551,org.apache.commons.lang.time.StopWatch,56,Lang,60,0.0,0,10,0.045,0.2445,93,0.041499330656,0.638920939707
396,15459,org.apache.commons.lang3.AnnotationUtils,13,Lang,60,0.0,0,10,0.495,0.495,217,0.0968317715306,0.554376902388
397,13702,org.apache.commons.lang3.AnnotationUtils,12,Lang,60,0.0,0,10,0.495,0.495,217,0.0968317715306,0.476972191669
398,3071,org.apache.commons.lang3.AnnotationUtils,14,Lang,60,0.0,0,9,0.495,0.495,217,0.0968317715306,0.924894944589
399,2196,org.apache.commons.lang3.AnnotationUtils,5,Lang,60,0.0,0,10,0.495,0.495,217,0.0968317715306,0.181114539931
400,2004,org.apache.commons.lang3.AnnotationUtils,20,Lang,60,0.0,0,8,0.495,0.495,217,0.0968317715306,0.111581544066
401,7488,org.apache.commons.lang3.AnnotationUtils,2,Lang,60,0.0,0,10,0.495,0.495,218,0.0972780008925,0.623862012928
402,3401,org.apache.commons.lang3.AnnotationUtils,11,Lang,60,0.0,0,10,0.495,0.495,217,0.0968317715306,0.946770342206
403,7172,org.apache.commons.lang3.ArrayUtils,37,Lang,60,1.0,8,8,0.496,0.335,1592,0.710397144132,0.748328630215
404,2232,org.apache.commons.lang3.ArrayUtils,5,Lang,60,0.0,0,10,0.496,0.335,2062,0.920124944221,0.769595906044
405,5959,org.apache.commons.lang3.ArrayUtils,2,Lang,60,0.0,0,10,0.496,0.335,2066,0.921909861669,0.942585902042
406,14564,org.apache.commons.lang3.ArrayUtils,30,Lang,60,0.0,0,6,0.496,0.335,1741,0.776885319054,0.130350755713
407,1261,org.apache.commons.lang3.ArrayUtils,31,Lang,60,0.0,0,6,0.496,0.335,1741,0.776885319054,0.201961199511
408,3104,org.apache.commons.lang3.ArrayUtils,14,Lang,60,0.0,0,10,0.496,0.335,2046,0.912985274431,0.651019456325
409,3389,org.apache.commons.lang3.ArrayUtils,12,Lang,60,0.0,0,10,0.496,0.335,2046,0.912985274431,0.861941816208
410,1134,org.apache.commons.lang3.ArrayUtils,39,Lang,60,0.0,0,6,0.496,0.335,1584,0.706827309237,0.0990662744443
411,11104,org.apache.commons.lang3.ArrayUtils,33,Lang,60,0.0,0,6,0.496,0.335,1778,0.793395805444,0.767242141277
412,2438,org.apache.commons.lang3.ArrayUtils,35,Lang,60,1.0,7,8,0.496,0.335,1606,0.716644355199,0.402891096173
413,6722,org.apache.commons.lang3.ArrayUtils,11,Lang,60,0.0,0,10,0.496,0.335,2046,0.912985274431,0.692615822917
414,2038,org.apache.commons.lang3.ArrayUtils,20,Lang,60,0.0,0,8,0.496,0.335,1718,0.76662204373,0.298417649046
415,3150,org.apache.commons.lang3.ArrayUtils,13,Lang,60,0.0,0,10,0.496,0.335,2046,0.912985274431,0.719528492057
416,1711,org.apache.commons.lang3.ArrayUtils,29,Lang,60,0.0,0,6,0.496,0.335,1741,0.776885319054,0.618669658862
417,7167,org.apache.commons.lang3.BitField,20,Lang,60,0.0,0,8,0.019,0.0385,68,0.0303435966087,0.413448093148
418,1418,org.apache.commons.lang3.BitField,5,Lang,60,0.0,0,10,0.019,0.0385,68,0.0303435966087,0.360304684781
419,1279,org.apache.commons.lang3.BitField,31,Lang,60,0.0,0,6,0.019,0.0385,68,0.0303435966087,0.741154053345
420,5738,org.apache.commons.lang3.BitField,13,Lang,60,0.0,0,10,0.019,0.0385,68,0.0303435966087,0.0389231824729
421,6599,org.apache.commons.lang3.BitField,11,Lang,60,0.0,0,10,0.019,0.0385,68,0.0303435966087,0.603775953005
422,7158,org.apache.commons.lang3.BitField,35,Lang,60,0.0,0,6,0.019,0.0385,68,0.0303435966087,0.625409957554
