org.apache.commons.math3.analysis.DifferentiableUnivariateVectorFunction,0
org.apache.commons.math3.geometry.enclosing.SupportBallGenerator,0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer,0.0006006633
org.apache.commons.math3.stat.regression.MillerUpdatingRegression,0.0026899271
org.apache.commons.math3.random.HaltonSequenceGenerator,0.0008095897
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,0.0110992139
org.apache.commons.math3.optim.linear.NoFeasibleSolutionException,0
org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSet,0.0035778643
org.apache.commons.math3.linear.CholeskyDecomposition,0.000130579
org.apache.commons.math3.optim.nonlinear.vector.MultivariateVectorOptimizer,0.0014363689
org.apache.commons.math3.genetics.NPointCrossover,0.0005745475
org.apache.commons.math3.optimization.fitting.HarmonicFitter,0.0006790107
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer,0.0002350422
org.apache.commons.math3.analysis.function.Log1p,0
org.apache.commons.math3.exception.ConvergenceException,0
org.apache.commons.math3.exception.NotPositiveException,0
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP,0.0003395054
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormat,0.0001044632
org.apache.commons.math3.optim.AbstractConvergenceChecker,0
org.apache.commons.math3.analysis.DifferentiableMultivariateFunction,0
org.apache.commons.math3.geometry.partitioning.utilities.AVLTree,0.0004178528
org.apache.commons.math3.linear.DefaultFieldMatrixChangingVisitor,0
org.apache.commons.math3.analysis.solvers.LaguerreSolver,0.000261158
org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableMatrixFunction,0
